district_a,district_b,score_a,score_b,score_gap,cluster_a,cluster_b,biggest_domain_gap,row_a,row_b
Dahod (Gujarat),Aizawl (Mizoram),0.5610139470745242,0.5626807887610773,0.0016668416865530666,4,7,0.6352376201410673,148,402
Ramban (Jammu Kashmir),Jalandhar (Punjab),0.6123478602808035,0.6130699049484553,0.0007220446676518,4,2,0.6349870846898218,220,475
Sangrur (Punjab),Gumla (Jharkhand),0.5878076622903983,0.5889571828866778,0.0011495205962794852,2,4,0.6348101677235711,485,234
Kheri (Uttar Pradesh),Dimapur (Nagaland),0.5071205465764616,0.5081114525870024,0.0009909060105408596,6,1,0.6338417531993541,652,410
Palakkad (Kerala),Kaushambi (Uttar Pradesh),0.5625093584096452,0.5641762441493862,0.001666885739740942,3,6,0.6335283060806922,289,651
Kottayam (Kerala),Basti (Uttar Pradesh),0.560417011108379,0.5619981972072905,0.0015811860989114468,3,6,0.6333313803678644,286,622
West Garo Hills (Meghalaya),Sukma (Chhattisgarh),0.5814512549573052,0.5823770192058276,0.0009257642485224205,7,4,0.6333156027832195,399,130
Sukma (Chhattisgarh),Warangal Urban (Telangana),0.5823770192058276,0.5829968706114199,0.0006198514055922866,4,0,0.6329198440891647,130,586
Sitapur (Uttar Pradesh),Kurung Kumey (Arunachal Pradesh),0.5284076577028505,0.5302289963683796,0.0018213386655291375,6,1,0.6327105599510361,679,22
Kabeerdham (Chhattisgarh),Kanniyakumari (Tamil Nadu),0.6700124120226517,0.6701520400566364,0.0001396280339847067,4,3,0.6326135597433751,120,533
Tawang (Arunachal Pradesh),Mayurbhanj (Odisha),0.5501315805475238,0.5530306583911615,0.002899077843637743,1,4,0.6325622041127685,30,453
Kollam (Kerala),Jaisalmer (Rajasthan),0.6221299737357758,0.623078430474004,0.0009484567382281872,3,4,0.6317283651896667,285,505
Koraput (Odisha),South West (NCT Delhi),0.6471140409564717,0.6474000645815928,0.00028602362512109014,4,2,0.6311568487394993,451,430
Mahabubabad (Telangana),Gumla (Jharkhand),0.5882324003769902,0.5889571828866778,0.0007247825096875493,0,4,0.6310646644081952,568,234
Sant Kabir Nagar (Uttar Pradesh),Thiruvananthapuram (Kerala),0.5856732961486991,0.5866864716453845,0.0010131754966853368,4,3,0.6308019535924855,673,291
Hailakandi (Assam),Prakasam (Andhra Pradesh),0.5251338123791034,0.5272415241679326,0.0021077117888291808,7,0,0.6303262509592732,50,9
Satara (Maharashtra),Jhabua (Madhya Pradesh),0.6299115993029096,0.6311513208286917,0.0012397215257821115,2,4,0.629130588489234,375,318
Barmer (Rajasthan),Mumbai (Maharashtra),0.6927151750740909,0.6942391974004617,0.001524022326370833,4,2,0.6288163773150466,492,362
Datia (Madhya Pradesh),Kannur (Kerala),0.620697032795475,0.6228907645298017,0.002193731734326798,4,3,0.6287586640496747,309,283
South Andaman (Andaman Nicobar Islands),Jalor (Rajasthan),0.6493700005635843,0.650813399697259,0.0014433991336747498,2,4,0.6283949907798355,2,506
Dindori (Madhya Pradesh),Sri Potti Sriramulu Nellore (Andhra Pradesh),0.5881854868243642,0.5888406206128463,0.0006551337884820319,4,0,0.6280496942771074,312,11
Parbhani (Maharashtra),Namsai (Arunachal Pradesh),0.4984159730877444,0.5008635307855385,0.0024475576977940894,7,1,0.6275163630071525,370,27
Kollam (Kerala),Agar Malwa (Madhya Pradesh),0.6221299737357758,0.6234978310036305,0.0013678572678547107,3,4,0.6260631534952392,285,296
Chennai (Tamil Nadu),Udaipur (Rajasthan),0.6741965221076976,0.6776798180299862,0.003483295922288576,3,4,0.6256160149861931,526,520
Imphal West (Manipur),Puruliya (West Bengal),0.5315794318075068,0.5347510946330346,0.0031716628255278323,2,7,0.6255571087922671,386,701
Thiruvananthapuram (Kerala),Mahoba (Uttar Pradesh),0.5866864716453845,0.5878582680893597,0.0011717964439752482,3,4,0.6254237698033731,291,657
South Salmara Mancachar (Assam),Fazilka (Punjab),0.562707176413988,0.564729868314826,0.002022691900837925,6,2,0.624681142626029,65,471
Sirohi (Rajasthan),Wayanad (Kerala),0.6623625246811813,0.664723622448249,0.0023610977670677213,4,2,0.6240157795017661,518,293
Dhemaji (Assam),Haveri (Karnataka),0.6028882074374831,0.6035687630095949,0.000680555572111885,4,5,0.6237587633507242,44,267
Alirajpur (Madhya Pradesh),North  & Middle Andaman (Andaman Nicobar Islands),0.6036400618582448,0.6045210868167618,0.0008810249585169405,4,2,0.6236192624213738,297,1
Mayurbhanj (Odisha),East District (Sikkim),0.5530306583911615,0.5538036820689684,0.00077302367780685,4,2,0.6228785846328757,453,521
Jhabua (Madhya Pradesh),Kodagu (Karnataka),0.6311513208286917,0.6315701594035719,0.00041883857488012044,4,2,0.6225995543230437,318,268
Jogulamba Gadwal (Telangana),Kohima (Nagaland),0.5991838182749398,0.5994527038038355,0.0002688855288957015,0,1,0.6217550721565969,563,412
Shahjahanpur (Uttar Pradesh),East District (Sikkim),0.5530996398862615,0.5538036820689684,0.00070404218270681,6,2,0.6206524779281182,675,521
Pune (Maharashtra),Kurnool (Andhra Pradesh),0.5695950670503351,0.571122825156819,0.0015277581064838675,2,0,0.6188596498209216,371,8
Alappuzha (Kerala),Sirsa (Haryana),0.6160406437852519,0.6180905332499609,0.002049889464708965,3,5,0.6180948492819835,280,191
Dahod (Gujarat),Palakkad (Kerala),0.5610139470745242,0.5625093584096452,0.0014954113351209886,4,3,0.6172374866427992,148,289
Anjaw (Arunachal Pradesh),Parbhani (Maharashtra),0.4940652955960629,0.4984159730877444,0.004350677491681498,1,7,0.6172007413054554,16,370
Nicobar (Andaman Nicobar Islands),Morigaon (Assam),0.5757717490671338,0.5773622017693061,0.0015904527021722847,3,4,0.616461681907002,0,60
Dantewada (Chhattisgarh),Sahibzada Ajit Singh Nagar (Punjab),0.6140094516315161,0.6161397656930043,0.0021303140614882254,4,2,0.6162857421225785,114,484
East Godavari (Andhra Pradesh),Hailakandi (Assam),0.5215152868899147,0.5251338123791034,0.0036185254891887286,0,7,0.6162589519559084,5,50
Jalandhar (Punjab),Dantewada (Chhattisgarh),0.6130699049484553,0.6140094516315161,0.0009395466830608434,2,4,0.6153444324416917,475,114
Ghazipur (Uttar Pradesh),Changlang (Arunachal Pradesh),0.5536223653330554,0.5558792580936791,0.0022568927606236855,6,1,0.6149462108316469,637,17
South Salmara Mancachar (Assam),Surendranagar (Gujarat),0.562707176413988,0.5634328485029255,0.000725672088937479,6,7,0.614496271157217,65,167
Mumbai (Maharashtra),Burhanpur (Madhya Pradesh),0.6942391974004617,0.6947213392128421,0.0004821418123803767,2,4,0.6144480160414659,362,305
Coimbatore (Tamil Nadu),Baran (Rajasthan),0.6833960409683376,0.6913837237022566,0.007987682733919033,3,4,0.6139775382052751,527,491
Rupnagar (Punjab),Narayanpur (Chhattisgarh),0.5994548640198827,0.6024117263860163,0.0029568623661335725,2,4,0.6136689743148949,483,126
Gumla (Jharkhand),Ludhiana (Punjab),0.5889571828866778,0.5911273712162664,0.002170188329588596,4,2,0.6134533614751745,234,477
Ramgarh (Jharkhand),Nicobar (Andaman Nicobar Islands),0.5745180989667685,0.5757717490671338,0.0012536501003652667,4,3,0.6131985708016294,245,0
Siddipet (Telangana),Kannauj (Uttar Pradesh),0.576072279100407,0.5773254205592606,0.0012531414588535794,0,6,0.612124977854303,581,647
Reasi (Jammu Kashmir),Thrissur (Kerala),0.5946484721103774,0.5967346497432651,0.0020861776328876536,4,3,0.611431743853003,221,292
Gandhinagar (Gujarat),Khunti (Jharkhand),0.5502123349037776,0.5511237895829644,0.0009114546791867406,7,6,0.6113847741718956,150,237
Banswara (Rajasthan),South East (NCT Delhi),0.6315079571694711,0.6327976205307947,0.0012896633613236341,4,2,0.6106824889462006,490,429
Dhenkanal (Odisha),Thanjavur (Tamil Nadu),0.6065283854250764,0.6071338954044341,0.0006055099793577101,5,3,0.6102441436481281,440,544
Thiruvallur (Tamil Nadu),Gajapati (Odisha),0.6333530290858472,0.6347405200786133,0.0013874909927660273,3,4,0.6102347892106545,547,441
Jaisalmer (Rajasthan),Idukki (Kerala),0.623078430474004,0.6251358583987333,0.0020574279247292937,4,3,0.6099597171871423,505,282
Kamareddy (Telangana),Pune (Maharashtra),0.5681268201562975,0.5695950670503351,0.0014682468940376836,0,2,0.6092913280956871,564,371
Kohima (Nagaland),Narayanpur (Chhattisgarh),0.5994527038038355,0.6024117263860163,0.002959022582180726,1,4,0.6085725392750421,412,126
Baramula (Jammu Kashmir),Thiruvananthapuram (Kerala),0.5860891053989866,0.5866864716453845,0.0005973662463978346,5,3,0.6085166093184187,209,291
New Delhi (NCT Delhi),Koraput (Odisha),0.6441602208672196,0.6471140409564717,0.002953820089252157,2,4,0.6083154273938491,423,451
Sri Potti Sriramulu Nellore (Andhra Pradesh),Gumla (Jharkhand),0.5888406206128463,0.5889571828866778,0.00011656227383149975,0,4,0.6081087456807619,11,234
Jhalawar (Rajasthan),North Goa (Goa),0.6591029291459779,0.6617161312607145,0.0026132021147365903,4,3,0.6078703473915503,507,137
Malappuram (Kerala),Mandsaur (Madhya Pradesh),0.6104726497390263,0.6116717142689331,0.0011990645299068126,3,4,0.6075587845643741,288,323
Dhalai (Tripura),Kottayam (Kerala),0.5594850952562176,0.560417011108379,0.0009319158521614579,7,3,0.6074210321340641,588,286
Papum Pare (Arunachal Pradesh),Cachar (Assam),0.5086785538333242,0.517274294156777,0.008595740323452783,1,7,0.6069712750612404,28,40
Alappuzha (Kerala),Anugul (Odisha),0.6160406437852519,0.6186095414613355,0.0025688976760835924,3,5,0.6069041169249638,280,432
Dhemaji (Assam),Rohtas (Bihar),0.6028882074374831,0.6041891557543503,0.0013009483168672231,4,6,0.6064587142171429,44,97
Dindori (Madhya Pradesh),Dibrugarh (Assam),0.5881854868243642,0.5882560169811148,7.053015675062557e-05,4,7,0.6062623892396429,312,46
Ahmedabad (Gujarat),Ramban (Jammu Kashmir),0.6115122730563761,0.6123478602808035,0.0008355872244273366,7,4,0.6060698710617072,139,220
Mumbai Suburban (Maharashtra),Wanaparthy (Telangana),0.6075239297541122,0.6096012702500649,0.002077340495952762,2,0,0.6058249532053147,363,584
Daman (Dadra Nagar Haveli Daman Diu),Sukma (Chhattisgarh),0.5812241237161601,0.5823770192058276,0.0011528954896675714,7,4,0.6051974675161566,135,130
Nagpur (Maharashtra),Baran (Rajasthan),0.6912908903648683,0.6913837237022566,9.283333738829835e-05,2,4,0.6047338545707598,364,491
East Khasi Hills (Meghalaya),Madhepura (Bihar),0.4814867384412738,0.4827319548210683,0.001245216379794467,1,6,0.6044512550542651,393,87
Agar Malwa (Madhya Pradesh),Idukki (Kerala),0.6234978310036305,0.6251358583987333,0.0016380273951027702,4,3,0.6042945054927147,296,282
Pathankot (Punjab),Alirajpur (Madhya Pradesh),0.6034135963955222,0.6036400618582448,0.000226465462722647,2,4,0.6041723270076379,481,297
Puruliya (West Bengal),Saiha (Mizoram),0.5347510946330346,0.5356246320667303,0.0008735374336956703,7,1,0.6036898261500695,701,408
Changlang (Arunachal Pradesh),Rampur (Uttar Pradesh),0.5558792580936791,0.5565235730510867,0.0006443149574075768,1,6,0.6031768173798671,17,670
South Andaman (Andaman Nicobar Islands),Khargone (West Nimar) (Madhya Pradesh),0.6493700005635843,0.6500240629798173,0.0006540624162330033,2,4,0.6030233910586555,2,321
Pune (Maharashtra),Rajgarh (Madhya Pradesh),0.5695950670503351,0.570085542097446,0.000490475047110861,2,4,0.6027959283859088,371,329
Bathinda (Punjab),Kheri (Uttar Pradesh),0.5030129093362417,0.5071205465764616,0.004107637240219897,2,6,0.6027090790898786,468,652
Nabarangapur (Odisha),Dindigul (Tamil Nadu),0.6545489398542632,0.6563707807486019,0.0018218408943386777,4,3,0.6024692709041055,454,530
Bidar (Karnataka),Alappuzha (Kerala),0.6136199347128892,0.6160406437852519,0.0024207090723626923,4,3,0.6020290693325792,255,280
Bulandshahr (Uttar Pradesh),Kottayam (Kerala),0.5586653949255771,0.560417011108379,0.0017516161828019516,4,3,0.6016436184668215,625,286
Namsai (Arunachal Pradesh),Mahamaya Nagar (Uttar Pradesh),0.5008635307855385,0.5023440825138424,0.0014805517283039693,1,6,0.6016098831309029,27,656
Changlang (Arunachal Pradesh),Bulandshahr (Uttar Pradesh),0.5558792580936791,0.5586653949255771,0.0027861368318979896,1,4,0.6015495188796761,17,625
Khammam (Telangana),Thrissur (Kerala),0.5953169286270836,0.5967346497432651,0.0014177211161814363,0,3,0.6012804870029756,566,292
Shrawasti (Uttar Pradesh),Mahesana (Gujarat),0.4801236279940945,0.4904047140915024,0.010281086097407854,6,7,0.6012364655430649,677,156
Mahisagar (Gujarat),Kannur (Kerala),0.621732842440813,0.6228907645298017,0.0011579220889887942,4,3,0.6006772266910549,157,283
Doda (Jammu Kashmir),Kottayam (Kerala),0.5601382202342384,0.560417011108379,0.000278790874140622,1,3,0.6005381101028364,210,286
Changlang (Arunachal Pradesh),Davanagere (Karnataka),0.5558792580936791,0.5585972364013564,0.0027179783076772823,1,2,0.6001895357165151,17,262
Davanagere (Karnataka),Latehar (Jharkhand),0.5585972364013564,0.5596472793810376,0.0010500429796812538,2,6,0.6000949301202362,262,239
Hyderabad (Telangana),Rajgarh (Madhya Pradesh),0.5669547946838788,0.570085542097446,0.0031307474135672253,0,4,0.6000764120249439,559,329
Bhind (Madhya Pradesh),Kannur (Kerala),0.6199374051710351,0.6228907645298017,0.0029533593587666163,7,3,0.600022019541496,303,283
Anantapur (Andhra Pradesh),Kannur (Kerala),0.6223885849222722,0.6228907645298017,0.0005021796075295182,0,3,0.6000142677464937,3,283
Kancheepuram (Tamil Nadu),Jaisalmer (Rajasthan),0.6208746671920773,0.623078430474004,0.0022037632819267294,3,4,0.599808533939715,532,505
Nizamabad (Telangana),Dindori (Madhya Pradesh),0.5845496519564554,0.5881854868243642,0.0036358348679088603,0,4,0.5995747730646203,576,312
Banswara (Rajasthan),East (NCT Delhi),0.6315079571694711,0.6323810702518,0.0008731130823289579,4,2,0.599412089523245,490,422
Kanniyakumari (Tamil Nadu),Ratlam (Madhya Pradesh),0.6701520400566364,0.6713953597362011,0.0012433196795647028,3,4,0.598639973311022,533,330
East Khasi Hills (Meghalaya),Madhubani (Bihar),0.4814867384412738,0.4842742490002918,0.0027875105590179916,1,6,0.5985480254976608,393,88
Karimganj (Assam),Suryapet (Telangana),0.5634455590931304,0.5637627059031259,0.0003171468099955055,7,0,0.5980193307126249,56,582
Kra Daadi (Arunachal Pradesh),Kheri (Uttar Pradesh),0.5043966087170257,0.5071205465764616,0.00272393785943581,1,6,0.5971153913665532,21,652
Dindori (Madhya Pradesh),Sivasagar (Assam),0.5881854868243642,0.5897811663907281,0.0015956795663638612,4,7,0.5969813329326542,312,63
Kodagaon (Chhattisgarh),Kohima (Nagaland),0.5992936298998093,0.5994527038038355,0.00015907390402625232,4,1,0.5967312919971416,121,412
Ratlam (Madhya Pradesh),Chennai (Tamil Nadu),0.6713953597362011,0.6741965221076976,0.002801162371496524,4,3,0.5967299243567185,330,526
Kottayam (Kerala),Sehore (Madhya Pradesh),0.560417011108379,0.5612584579715896,0.0008414468632105265,3,4,0.5963934428030915,286,334
Patna (Bihar),Anjaw (Arunachal Pradesh),0.4883729469882428,0.4940652955960629,0.005692348607820086,6,1,0.595741345873751,94,16
Nuapada (Odisha),Wayanad (Kerala),0.6621088080422652,0.664723622448249,0.0026148144059837675,4,2,0.5956588141533568,456,293
Amethi (Uttar Pradesh),Hyderabad (Telangana),0.564625514693985,0.5669547946838788,0.00232927998989374,6,0,0.5954944219814722,612,559
Goalpara (Assam),Central (NCT Delhi),0.6050451423377915,0.6067907197888455,0.00174557745105397,4,2,0.5950886264932275,48,421
Jalgaon (Maharashtra),Budaun (Uttar Pradesh),0.5246538949473816,0.5260500529395137,0.0013961579921321077,7,6,0.5948644196130547,358,624
Chennai (Tamil Nadu),Nagaur (Rajasthan),0.6741965221076976,0.6766719875593424,0.002475465451644787,3,4,0.5948064158617111,526,512
Kancheepuram (Tamil Nadu),Agar Malwa (Madhya Pradesh),0.6208746671920773,0.6234978310036305,0.002623163811553253,3,4,0.5941433222452874,532,296
Kaushambi (Uttar Pradesh),Fazilka (Punjab),0.5641762441493862,0.564729868314826,0.0005536241654398033,6,2,0.5930503246587269,651,471
Lalitpur (Uttar Pradesh),Medchal-Malkajgiri (Telangana),0.5843267584302546,0.5867265015754589,0.0023997431452043028,6,2,0.5928158978220806,654,572
West (NCT Delhi),Lalitpur (Uttar Pradesh),0.5837111299401948,0.5843267584302546,0.0006156284900598052,2,6,0.5928158978220806,431,654
Hyderabad (Telangana),Lower Dibang Valley (Arunachal Pradesh),0.5669547946838788,0.5682285493792836,0.0012737546954048051,0,1,0.5924411836447623,559,25
Kheri (Uttar Pradesh),Papum Pare (Arunachal Pradesh),0.5071205465764616,0.5086785538333242,0.0015580072568626147,6,1,0.5921028714773591,652,28
Jaunpur (Uttar Pradesh),Dhemaji (Assam),0.6020142215498994,0.6028882074374831,0.0008739858875836948,6,4,0.5918868204207359,644,44
Hoshiarpur (Punjab),Guna (Madhya Pradesh),0.6403501064554179,0.6425255792124699,0.0021754727570519883,2,4,0.59172860015236,474,313
Pathanamthitta (Kerala),Birbhum (West Bengal),0.5994602522678962,0.6032778223476298,0.003817570079733601,3,5,0.5912061743825279,290,685
Kanniyakumari (Tamil Nadu),Shajapur (Madhya Pradesh),0.6701520400566364,0.6723226209445383,0.002170580887901896,3,4,0.5910390188965051,533,337
Aizawl (Mizoram),Thoubal (Manipur),0.5626807887610773,0.563687279589779,0.0010064908287017449,7,1,0.5905081076020726,402,389
Hamirpur (Himachal Pradesh),Ramban (Jammu Kashmir),0.6099047333749509,0.6123478602808035,0.0024431269058525773,2,4,0.590401957422322,196,220
Nashik (Maharashtra),Fatehpur (Uttar Pradesh),0.5339820340030678,0.534897099286504,0.0009150652834362116,7,6,0.5903749697394465,367,633
Dibang Valley (Arunachal Pradesh),Ballia (Uttar Pradesh),0.5386126983562985,0.5396262939504938,0.0010135955941952268,1,6,0.5903673585831841,18,617
Rayagada (Odisha),Kolkata (West Bengal),0.5997608321426621,0.6000909016536673,0.0003300695110052265,4,2,0.5902962510960028,458,692
Begusarai (Bihar),Namsai (Arunachal Pradesh),0.4997559267440938,0.5008635307855385,0.0011076040414446653,6,1,0.5900539634245006,73,27
Mathura (Uttar Pradesh),Cachar (Assam),0.5099315572465476,0.517274294156777,0.007342736910229353,6,7,0.5894928860441323,660,40
Dhenkanal (Odisha),Central (NCT Delhi),0.6065283854250764,0.6067907197888455,0.00026233436376910113,5,2,0.5894361533798651,440,421
Tawang (Arunachal Pradesh),Khunti (Jharkhand),0.5501315805475238,0.5511237895829644,0.0009922090354406166,1,6,0.5893851687749301,30,237
Shajapur (Madhya Pradesh),Chennai (Tamil Nadu),0.6723226209445383,0.6741965221076976,0.0018739011631593305,4,3,0.5891289699422015,337,526
Thiruvananthapuram (Kerala),Dibrugarh (Assam),0.5866864716453845,0.5882560169811148,0.0015695453357303935,3,7,0.5887681789334732,291,46
Aizawl (Mizoram),Kendujhar (Odisha),0.5626807887610773,0.563255100777122,0.0005743120160447424,7,4,0.5882371466009646,402,449
Amethi (Uttar Pradesh),North West (NCT Delhi),0.564625514693985,0.5674274907317932,0.002801976037808185,6,2,0.5879818584098656,612,426
Bankura (West Bengal),Mancherial (Telangana),0.555658414045892,0.5576243074206787,0.001965893374786698,7,0,0.5869793544320268,684,570
Jalgaon (Maharashtra),South West Khasi Hills (Meghalaya),0.5246538949473816,0.5267737765365229,0.002119881589141337,7,1,0.5866792965099492,358,398
Tonk (Rajasthan),Kollam (Kerala),0.6196361675267663,0.6221299737357758,0.002493806209009519,4,3,0.5860285537405335,519,285
Karimganj (Assam),Fazilka (Punjab),0.5634455590931304,0.564729868314826,0.0012843092216955343,7,2,0.5857197744207563,56,471
Dantewada (Chhattisgarh),Ganderbal (Jammu Kashmir),0.6140094516315161,0.6156180406859235,0.0016085890544074166,4,5,0.5857087355798405,114,211
Mahe (Puducherry),Udaipur (Rajasthan),0.6756286015987577,0.6776798180299862,0.0020512164312285197,3,4,0.5851922769675515,463,520
North West (NCT Delhi),Lower Dibang Valley (Arunachal Pradesh),0.5674274907317932,0.5682285493792836,0.0008010586474903603,2,1,0.5849286200731557,426,25
Saran (Bihar),Anjaw (Arunachal Pradesh),0.4840342345249289,0.4940652955960629,0.010031061071133995,6,1,0.5842500763278398,100,16
Cachar (Assam),Firozabad (Uttar Pradesh),0.517274294156777,0.5217873282145864,0.004513034057809451,7,6,0.5839791933011871,40,634
Gurdaspur (Punjab),Rajgarh (Madhya Pradesh),0.5683227904888595,0.570085542097446,0.0017627516085865214,2,4,0.5838933486984906,473,329
Namsai (Arunachal Pradesh),Kanshiram Nagar (Uttar Pradesh),0.5008635307855385,0.5060999765066762,0.005236445721137684,1,6,0.5838842848985808,27,650
