child_health_immunisation,education,energy,maternal_health,ncd,nutrition,population_household,tobacco_alcohol,wash,women_empowerment
0.3033981299471308,0.18120193993923955,0.48738352484183145,0.5962356429993884,0.571808438041509,0.5443313437648182,0.5622853785428767,0.8458358302490547,0.5616897719760038,0.3904330923362497
0.5583965322325848,0.36883799852793825,0.732727487570489,0.6039337673982911,0.3871815188612928,0.48035749511489884,0.6275278378275009,0.8215181496090835,0.7956979593742095,0.44269468773688186
0.5605870907027732,0.33389544418506,0.7010873452099091,0.656397342576222,0.5028384660618898,0.4882312123613349,0.6201296546585598,0.7837014652323482,0.7318877647778417,0.4815756538480045
0.5171696281867649,0.27137363250868424,0.7738820933272601,0.6601124963576344,0.5723269851257716,0.5757939829079799,0.6124568646890797,0.8216836456472428,0.7742665787541874,0.5655111254384477
0.6732811434347628,0.08830600003751252,0.46578396291510316,0.7709980374296567,0.5584732882889133,0.44651627076815775,0.6039720599224563,0.7635706312745639,0.6004406654763663,0.725656197265772
0.47200232895428684,0.19538641464604947,0.3369662054570993,0.7613469940253251,0.5676837619642381,0.4695879704687093,0.562233857925765,0.699030575079183,0.391162385720505,0.5901726196866194
0.5545888509342282,0.17012333516053435,0.7498406466456835,0.6567488123220279,0.5745983198180927,0.5344851042134082,0.6076392808854743,0.6932598630695741,0.7213776194639597,0.5813117255748268
0.6265737871681065,0.44062784977282643,0.8212852542245149,0.5982427626672967,0.37318351627407853,0.4799430515422796,0.5420758123927306,0.8597294447680892,0.8811518349501004,0.49110798301618913
0.6705492180692639,0.3793061117918696,0.6837375467301715,0.6888194166113981,0.6147336808641964,0.561456140631987,0.6038315615437262,0.7041393160416409,0.7805805788151428,0.6153289145962353
0.7060367642437152,0.4048613366862634,0.8735411033205402,0.723630557415854,0.5635050145761377,0.618154380694487,0.6386141709514467,0.8014052193976026,0.8971579813103028,0.8851000124770401
