PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
-3.9064468887955264,1.0048811785681928,2.486982081746184,0.3686419984041109,-1.8991402246689773,-0.6455810686999276,-2.4357701530618443,0.6751203083809721,-1.4079205676722313,-1.0555116255495764,-1.7564236816867111,0.9751631526149743,0.7563076415611519,1.0720157746321182,-1.7830499712003975,-0.6458379167954613,2.7156984469137786,0.6147309892300242
-4.0603253112168165,-2.3847776670599248,5.084140498616144,-2.068300624227656,-2.789741349367085,2.260370145436345,-2.993997758243731,-0.20782752170119123,-2.5851556827985087,1.219905628545857,-0.6333206488226871,0.7558375860139394,0.4452644500784629,0.45760554779295604,-2.1931792199925093,-1.431406025166288,0.7169490161405713,-0.21151238660042201
-3.693706001840168,-0.14210851231397187,1.8725868882778027,-0.453199864101285,-2.005779313603853,0.03508614726690581,-1.4770902619548263,-0.08270279051552322,-0.7676589111188199,0.6882327869809388,-0.4685418465392535,-0.3203965039917428,-0.6870610141760491,0.7313249808982336,-0.4995199355663523,-0.5975846540691836,0.9928996330480424,1.0362925915664831
-2.816599602777524,1.318531291252051,2.2082119724675597,0.24246754890057284,-3.5225910203066317,-0.032462650484735935,-3.3017898128642926,2.317328407172565,-1.4661401816212323,0.6479180089657396,-0.6620120351000197,2.145033516048253,-0.1173260233800638,0.953381054634896,-1.5295157302212974,0.2827055624691332,0.6108379491733974,-0.44744930638969543
-6.606911619802709,-1.2132785138301632,2.7283404306268664,-1.020334119202242,-3.2492547242956906,0.5992430028637621,-2.9718058539513343,0.4850577083424512,-3.251353883679437,-1.099497980511008,0.20618278018897052,2.5570072659440464,-0.42984508105375024,1.2592502266075507,-1.732732690904363,-0.8764008568229138,-0.18204118251441684,-2.0724463062714698
-4.973874718060102,-0.2814465612824011,3.9736469374843786,-0.825569228489215,-2.9797945466728684,1.3770388011105932,-1.8456663951348167,1.719103571972492,-2.3714020173825494,-0.38985521325228933,-0.5880689448982502,1.8645490692392719,-1.16719858175862,1.0230982361733671,-0.469141474342602,-0.9548422743263809,-0.05506188428118477,-0.9425127588664061
0.3963385970191502,-3.104922196281826,-5.87251430478827,4.948415957739166,-3.4211880427613703,-2.5145089504416904,-0.24380147829346416,-0.2336564870276294,0.772689512017009,-0.7921116390438828,1.7843856570131031,-0.8358810984308315,-0.25133234704455404,1.4834442667541403,2.680829479368953,-1.5500739791236817,0.25206264668533046,1.020760207793763
2.057653530896677,-2.023333164115599,-4.654081298350779,4.167965027064062,0.682549554976137,1.1648687699549451,-0.9516217685872701,-1.4709158397088007,-1.2587123035351826,-0.6276920246153818,-0.6429482316524113,-2.215814156080314,0.3627363285229949,1.392316449183782,0.9264007695308554,-0.46952075578220953,-0.25277401873562017,1.4150548905630225
-0.021858138052968577,-2.9929685934988717,-7.809486865533825,2.9966652979676383,-3.0650606412511987,-0.687894051991653,0.5609972891104583,-0.1858662005457527,-0.5937030056095096,-1.1726206648658006,1.6227544075281939,-1.2578266490606684,1.2629331340135828,0.38097921386921346,1.554578123686489,0.9597825801059349,-0.9960976137503955,-0.07014960770201656
5.777021103329139,-4.5291344741658035,-3.5450740683202002,2.091994199282262,-0.9960107073843207,-0.5867205119260698,-2.3887773708206486,-0.10716149487666093,-1.8786482353799545,-0.696330726876868,0.9796263388260398,-1.5600605107024546,1.478356323541902,2.125447442708742,2.501398844825202,-1.2447200018792528,0.03760974727991986,1.4274688908745323
